in s,C1 in V
2.0926728E+00,6.41973E-02
2.0927646E+00,-6.61738E-02
2.0928564E+00,-1.63691E-02
2.0929482E+00,6.09180E-03
2.0930400E+00,-1.49043E-02
2.0931318E+00,7.10332E-02
2.0932236E+00,-3.19941E-02
2.0933154E+00,2.31816E-02
2.0934072E+00,5.78496E-02
2.0934990E+00,-3.68770E-02
2.0935908E+00,3.34355E-02
2.0936826E+00,6.76152E-02
2.0937744E+00,-7.44746E-02
2.0938662E+00,7.24980E-02
2.0939580E+00,2.12285E-02
2.0940498E+00,-2.56465E-02
2.0941416E+00,4.32012E-02
2.0942334E+00,-2.32051E-02
2.0943252E+00,4.36895E-02
2.0944170E+00,-7.98457E-02
2.0945088E+00,1.73223E-02
2.0946006E+00,7.05449E-02
2.0946924E+00,-3.59004E-02
2.0947842E+00,4.95488E-02
2.0948760E+00,-7.00801E-02
2.0949678E+00,2.67383E-03
2.0950596E+00,6.71270E-02
2.0951514E+00,3.53887E-02
2.0952432E+00,-7.34980E-02
2.0953350E+00,-7.59395E-02
2.0954268E+00,1.20898E-03
2.0955186E+00,6.76152E-02
2.0956104E+00,-5.54316E-02
2.0957022E+00,-1.97871E-02
2.0957940E+00,7.98223E-02
2.0958858E+00,-6.32441E-02
2.0959776E+00,6.07793E-02
2.0960694E+00,6.81035E-02
2.0961612E+00,-7.58008E-03
2.0962530E+00,-2.02754E-02
2.0963448E+00,3.19707E-02
2.0964366E+00,6.95684E-02
2.0965284E+00,-5.73848E-02
2.0966202E+00,-2.51582E-02
2.0967120E+00,4.75957E-02
2.0968038E+00,7.64043E-02
2.0968956E+00,1.29277E-02
2.0969874E+00,-1.49043E-02
2.0970792E+00,-8.13105E-02
2.0971710E+00,-4.81074E-02
2.0972628E+00,6.46855E-02
2.0973546E+00,5.10137E-02
2.0974464E+00,-2.41816E-02
2.0975382E+00,1.39043E-02
2.0976300E+00,3.34355E-02
2.0977218E+00,-7.34980E-02
2.0978136E+00,3.16211E-03
2.0979054E+00,5.98027E-02
2.0979972E+00,-6.32441E-02
2.0980890E+00,-5.73848E-02
2.0981808E+00,-3.63887E-02
2.0982726E+00,5.98027E-02
2.0983644E+00,5.39434E-02
2.0984562E+00,-7.39863E-02
2.0985480E+00,-6.71504E-02
2.0986398E+00,-5.59199E-02
2.0987316E+00,5.19902E-02
2.0988234E+00,-8.22871E-02
2.0989152E+00,-6.12910E-02
2.0990070E+00,6.22441E-02
2.0990988E+00,-8.42402E-02
2.0991906E+00,-5.15254E-02
2.0992824E+00,4.61309E-02
2.0993742E+00,6.51738E-02
2.0994660E+00,1.24395E-02
2.0995578E+00,-1.92988E-02
2.0996496E+00,-7.30098E-02
2.0997414E+00,-4.71309E-02
2.0998332E+00,6.56621E-02
2.0999250E+00,5.24785E-02
2.1000168E+00,6.51738E-02
2.1001086E+00,4.07598E-02
2.1002004E+00,4.12480E-02
2.1002922E+00,-4.07832E-02
2.1003840E+00,-3.10176E-02
2.1004758E+00,6.22441E-02
2.1005676E+00,-3.78535E-02
2.1006594E+00,-7.34980E-02
2.1007512E+00,-7.78926E-02
2.1008430E+00,4.41777E-02
2.1009348E+00,5.73613E-02
2.1010266E+00,-3.67383E-03
2.1011184E+00,-7.93574E-02
2.1012102E+00,-6.81270E-02
2.1013020E+00,-3.67383E-03
2.1013938E+00,4.85723E-02
2.1014856E+00,6.41973E-02
2.1015774E+00,-6.12910E-02
2.1016692E+00,-8.08223E-02
2.1017610E+00,3.34355E-02
2.1018528E+00,2.70879E-02
2.1019446E+00,5.39434E-02
2.1020364E+00,6.76152E-02
2.1021282E+00,-8.27754E-02
2.1022200E+00,-2.71113E-02
2.1023118E+00,8.32402E-02
2.1024036E+00,6.76152E-02
2.1024954E+00,1.63457E-02
2.1025872E+00,-7.44746E-02
2.1026790E+00,-6.08027E-02
2.1027708E+00,3.68535E-02
2.1028626E+00,6.66387E-02
2.1029544E+00,2.56230E-02
2.1030462E+00,-6.56855E-02
2.1031380E+00,-5.73848E-02
2.1032298E+00,2.85527E-02
2.1033216E+00,6.85918E-02
2.1034134E+00,-6.12910E-02
2.1035052E+00,8.53320E-03
2.1035970E+00,7.64043E-02
2.1036888E+00,3.53887E-02
2.1037806E+00,-7.39863E-02
2.1038724E+00,5.98027E-02
2.1039642E+00,5.88262E-02
2.1040560E+00,-3.83418E-02
2.1041478E+00,-8.22871E-02
2.1042396E+00,-1.53926E-02
2.1043314E+00,5.93145E-02
2.1044232E+00,2.95293E-02
2.1045150E+00,-3.44355E-02
2.1046068E+00,-3.29707E-02
2.1046986E+00,-7.74043E-02
2.1047904E+00,-3.83418E-02
2.1048822E+00,-4.16211E-03
2.1049740E+00,6.66387E-02
2.1050658E+00,-3.00410E-02
2.1051576E+00,-6.03145E-02
2.1052494E+00,7.54277E-02
2.1053412E+00,-7.69160E-02
2.1054330E+00,-2.61348E-02
2.1055248E+00,7.24980E-02
2.1056166E+00,-7.69160E-02
2.1057084E+00,-2.61348E-02
2.1058002E+00,3.49004E-02
2.1058920E+00,1.92754E-02
2.1059838E+00,7.10332E-02
2.1060756E+00,6.51738E-02
2.1061674E+00,-2.66230E-02
2.1062592E+00,-6.95918E-02
2.1063510E+00,2.70879E-02
2.1064428E+00,6.56621E-02
2.1065346E+00,7.20098E-02
2.1066264E+00,7.64043E-02
2.1067182E+00,-7.09180E-03
2.1068100E+00,-7.49629E-02
2.1069018E+00,-7.15449E-02
2.1069936E+00,-6.11523E-03
2.1070854E+00,7.24980E-02
2.1071772E+00,2.46465E-02
2.1072690E+00,-2.46699E-02
2.1073608E+00,-7.78926E-02
2.1074526E+00,6.37090E-02
2.1075444E+00,6.56621E-02
2.1076362E+00,-2.27168E-02
2.1077280E+00,-6.08027E-02
2.1078198E+00,-3.93184E-02
2.1079116E+00,-5.44551E-02
2.1080034E+00,1.58574E-02
2.1080952E+00,6.22441E-02
2.1081870E+00,3.19707E-02
2.1082788E+00,9.50977E-03
2.1083706E+00,-6.17793E-02
2.1084624E+00,-4.32246E-02
2.1085542E+00,-7.00801E-02
2.1086460E+00,-5.64082E-02
2.1087378E+00,-4.17598E-02
2.1088296E+00,6.90801E-02
2.1089214E+00,6.51738E-02
2.1090132E+00,-7.09180E-03
2.1091050E+00,-6.47090E-02
2.1091968E+00,3.73418E-02
2.1092886E+00,7.00566E-02
2.1093804E+00,-6.47090E-02
2.1094722E+00,-6.66621E-02
2.1095640E+00,-5.59199E-02
2.1096558E+00,7.05449E-02
2.1097476E+00,-2.61348E-02
2.1098394E+00,-7.74043E-02
2.1099312E+00,-3.29707E-02
2.1100230E+00,6.09180E-03
2.1101148E+00,6.37090E-02
2.1102066E+00,-7.74043E-02
2.1102984E+00,1.68340E-02
2.1103902E+00,5.05254E-02
2.1104820E+00,7.39629E-02
2.1105738E+00,-2.27168E-02
2.1106656E+00,-6.91035E-02
2.1107574E+00,-2.95527E-02
2.1108492E+00,-1.19746E-02
2.1109410E+00,-7.64277E-02
2.1110328E+00,7.64043E-02
2.1111246E+00,-4.16211E-03
2.1112164E+00,-7.64277E-02
2.1113082E+00,-2.80879E-02
2.1114000E+00,7.44512E-02
2.1114918E+00,-2.61348E-02
2.1115836E+00,-6.08027E-02
2.1116754E+00,6.46855E-02
2.1117672E+00,-5.64082E-02
2.1118590E+00,-2.66230E-02
2.1119508E+00,6.02910E-02
2.1120426E+00,-4.65039E-03
2.1121344E+00,-5.68965E-02
2.1122262E+00,6.37090E-02
2.1123180E+00,-7.69160E-02
2.1124098E+00,-3.83418E-02
2.1125016E+00,6.95684E-02
2.1125934E+00,6.58008E-03
2.1126852E+00,-3.00410E-02
2.1127770E+00,5.15020E-02
2.1128688E+00,4.56426E-02
2.1129606E+00,-5.68965E-02
2.1130524E+00,-5.20137E-02
2.1131442E+00,7.10332E-02
2.1132360E+00,-5.59199E-02
2.1133278E+00,7.55664E-03
2.1134196E+00,4.80840E-02
2.1135114E+00,-6.42207E-02
2.1136032E+00,-2.22285E-02
2.1136950E+00,6.71270E-02
2.1137868E+00,5.60352E-03
2.1138786E+00,-2.51582E-02
2.1139704E+00,7.54277E-02
2.1140622E+00,-7.58008E-03
2.1141540E+00,-6.17793E-02
2.1142458E+00,6.17559E-02
2.1143376E+00,6.27324E-02
2.1144294E+00,-3.15059E-02
2.1145212E+00,4.62695E-03
2.1146130E+00,6.81035E-02
2.1147048E+00,-5.39668E-02
2.1147966E+00,-7.69160E-02
2.1148884E+00,7.00566E-02
2.1149802E+00,3.65039E-03
2.1150720E+00,-7.93574E-02
2.1151638E+00,8.86113E-02
2.1152556E+00,-2.22285E-02
2.1153474E+00,-4.27363E-02
2.1154392E+00,-3.98066E-02
2.1155310E+00,7.00566E-02
2.1156228E+00,3.73418E-02
2.1157146E+00,-5.05488E-02
2.1158064E+00,4.85723E-02
2.1158982E+00,7.06836E-03
2.1159900E+00,-7.98457E-02
2.1160818E+00,3.83184E-02
2.1161736E+00,2.90410E-02
2.1162654E+00,2.65996E-02
2.1163572E+00,5.58965E-02
2.1164490E+00,-1.44160E-02
2.1165408E+00,-7.05684E-02
2.1166326E+00,1.78105E-02
2.1167244E+00,6.56621E-02
2.1168162E+00,-1.78340E-02
2.1169080E+00,-6.61738E-02
2.1169998E+00,4.56426E-02
2.1170916E+00,-2.55859E-04
2.1171834E+00,-8.03340E-02
2.1172752E+00,-2.55859E-04
2.1173670E+00,6.22441E-02
2.1174588E+00,3.92949E-02
2.1175506E+00,-5.10371E-02
2.1176424E+00,-8.22871E-02
2.1177342E+00,-7.78926E-02
2.1178260E+00,1.14629E-02
2.1179178E+00,5.78496E-02
2.1180096E+00,5.68730E-02
2.1181014E+00,-3.39473E-02
2.1181932E+00,-8.13105E-02
2.1182850E+00,-5.25020E-02
2.1183768E+00,-5.62695E-03
2.1184686E+00,4.71074E-02
2.1185604E+00,6.41973E-02
2.1186522E+00,-1.39277E-02
2.1187440E+00,-4.81074E-02
2.1188358E+00,-1.09980E-02
2.1189276E+00,5.88262E-02
2.1190194E+00,-2.41816E-02
2.1191112E+00,-4.76191E-02
2.1192030E+00,4.61309E-02
2.1192948E+00,-5.62695E-03
2.1193866E+00,-6.76387E-02
2.1194784E+00,-8.27754E-02
2.1195702E+00,-8.37520E-02
2.1196620E+00,9.99805E-03
2.1197538E+00,-7.44141E-04
2.1198456E+00,5.39434E-02
2.1199374E+00,6.27324E-02
2.1200292E+00,6.61504E-02
2.1201210E+00,6.58008E-03
2.1202128E+00,1.39043E-02
2.1203046E+00,-7.64277E-02
2.1203964E+00,-2.75996E-02
2.1204882E+00,1.39043E-02
2.1205800E+00,4.27129E-02
2.1206718E+00,1.24395E-02
2.1207636E+00,-8.08223E-02
2.1208554E+00,-7.93574E-02
2.1209472E+00,3.14824E-02
2.1210390E+00,6.51738E-02
2.1211308E+00,1.14629E-02
2.1212226E+00,-7.15449E-02
2.1213144E+00,2.36699E-02
2.1214062E+00,7.05449E-02
2.1214980E+00,4.32012E-02
2.1215898E+00,-2.95527E-02
2.1216816E+00,-6.51973E-02
2.1217734E+00,-8.91230E-02
2.1218652E+00,-1.92988E-02
2.1219570E+00,6.17559E-02
2.1220488E+00,-4.07832E-02
2.1221406E+00,-8.52168E-02
2.1222324E+00,-1.34395E-02
2.1223242E+00,8.04492E-03
2.1224160E+00,6.95684E-02
2.1225078E+00,3.68535E-02
2.1225996E+00,-1.83223E-02
2.1226914E+00,-6.71504E-02
2.1227832E+00,-7.64277E-02
2.1228750E+00,-5.44551E-02
2.1229668E+00,4.22246E-02
2.1230586E+00,4.02715E-02
2.1231504E+00,4.12480E-02
2.1232422E+00,-6.95918E-02
2.1233340E+00,-8.08223E-02
2.1234258E+00,5.29668E-02
2.1235176E+00,6.32207E-02
2.1236094E+00,-1.14863E-02
2.1237012E+00,-7.74043E-02
2.1237930E+00,-3.10176E-02
2.1238848E+00,5.15020E-02
2.1239766E+00,4.95488E-02
2.1240684E+00,4.07598E-02
2.1241602E+00,-1.58809E-02
2.1242520E+00,-4.56660E-02
2.1243438E+00,6.61504E-02
2.1244356E+00,7.55664E-03
2.1245274E+00,-6.47090E-02
2.1246192E+00,-5.78730E-02
2.1247110E+00,1.48809E-02
2.1248028E+00,3.24590E-02
2.1248946E+00,5.54082E-02
2.1249864E+00,6.56621E-02
2.1250782E+00,2.46465E-02
2.1251700E+00,-6.27559E-02
2.1252618E+00,-7.00801E-02
2.1253536E+00,-2.85762E-02
2.1254454E+00,3.83184E-02
2.1255372E+00,5.15020E-02
2.1256290E+00,-5.73848E-02
2.1257208E+00,5.11523E-03
2.1258126E+00,3.05059E-02
2.1259044E+00,-2.51582E-02
2.1259962E+00,-3.59004E-02
2.1260880E+00,-5.39668E-02
2.1261798E+00,-7.74043E-02
2.1262716E+00,-2.41816E-02
2.1263634E+00,6.81035E-02
2.1264552E+00,6.71270E-02
2.1265470E+00,-1.14863E-02
2.1266388E+00,-6.22676E-02
2.1267306E+00,-6.42207E-02
2.1268224E+00,5.93145E-02
2.1269142E+00,7.54277E-02
2.1270060E+00,4.80840E-02
2.1270978E+00,2.32422E-04
2.1271896E+00,-7.00801E-02
2.1272814E+00,-6.61738E-02
2.1273732E+00,-3.67383E-03
2.1274650E+00,6.51738E-02
2.1275568E+00,6.76152E-02
2.1276486E+00,2.65996E-02
2.1277404E+00,-7.20332E-02
2.1278322E+00,-1.49043E-02
2.1279240E+00,5.58965E-02
2.1280158E+00,7.73809E-02
2.1281076E+00,6.27324E-02
2.1281994E+00,3.53887E-02
2.1282912E+00,-4.56660E-02
2.1283830E+00,-7.30098E-02
2.1284748E+00,-4.71309E-02
2.1285666E+00,5.10137E-02
2.1286584E+00,7.83574E-02
2.1287502E+00,7.10332E-02
2.1288420E+00,8.32402E-02
2.1289338E+00,-6.60352E-03
2.1290256E+00,-7.74043E-02
2.1291174E+00,-1.68574E-02
2.1292092E+00,1.92754E-02
2.1293010E+00,7.29863E-02
2.1293928E+00,1.48809E-02
2.1294846E+00,-7.20332E-02
2.1295764E+00,-1.24629E-02
2.1296682E+00,5.88262E-02
2.1297600E+00,1.68340E-02
2.1298518E+00,-9.04492E-03
2.1299436E+00,-2.02754E-02
2.1300354E+00,-7.20332E-02
2.1301272E+00,-5.64082E-02
2.1302190E+00,6.17559E-02
2.1303108E+00,1.24395E-02
2.1304026E+00,-7.69160E-02
2.1304944E+00,5.15020E-02
2.1305862E+00,4.61309E-02
2.1306780E+00,-5.25020E-02
2.1307698E+00,-6.61738E-02
2.1308616E+00,8.27520E-02
2.1309534E+00,2.75762E-02
2.1310452E+00,-7.05684E-02
2.1311370E+00,-3.05293E-02
2.1312288E+00,6.95684E-02
2.1313206E+00,6.09180E-03
2.1314124E+00,-6.66621E-02
2.1315042E+00,1.92754E-02
2.1315960E+00,7.49395E-02
2.1316878E+00,-6.03145E-02
2.1317796E+00,-6.61738E-02
2.1318714E+00,4.75957E-02
2.1319632E+00,1.73223E-02
2.1320550E+00,4.90605E-02
2.1321468E+00,-4.12715E-02
2.1322386E+00,-6.12910E-02
2.1323304E+00,6.90801E-02
2.1324222E+00,-1.34395E-02
2.1325140E+00,-5.39668E-02
2.1326058E+00,1.69727E-03
2.1326976E+00,7.10332E-02
2.1327894E+00,8.37285E-02
2.1328812E+00,2.07402E-02
2.1329730E+00,-7.00801E-02
2.1330648E+00,6.56621E-02
2.1331566E+00,-7.15449E-02
2.1332484E+00,4.13867E-03
2.1333402E+00,6.90801E-02
2.1334320E+00,-7.25215E-02
2.1335238E+00,1.92754E-02
2.1336156E+00,4.85723E-02
2.1337074E+00,-4.85957E-02
2.1337992E+00,-6.51973E-02
2.1338910E+00,6.90801E-02
2.1339828E+00,-2.41816E-02
2.1340746E+00,-4.81074E-02
2.1341664E+00,-6.61738E-02
2.1342582E+00,2.22051E-02
2.1343500E+00,6.95684E-02
2.1344418E+00,-7.05684E-02
2.1345336E+00,3.58770E-02
2.1346254E+00,7.10332E-02
2.1347172E+00,-7.78926E-02
2.1348090E+00,5.19902E-02
2.1349008E+00,6.56621E-02
2.1349926E+00,-5.20137E-02
2.1350844E+00,-1.72070E-03
2.1351762E+00,6.71270E-02
2.1352680E+00,6.66387E-02
2.1353598E+00,-5.20137E-02
2.1354516E+00,-7.05684E-02
2.1355434E+00,-8.13105E-02
2.1356352E+00,6.90801E-02
2.1357270E+00,-6.51973E-02
2.1358188E+00,-5.54316E-02
2.1359106E+00,-1.14863E-02
2.1360024E+00,5.68730E-02
2.1360942E+00,5.93145E-02
2.1361860E+00,3.53887E-02
2.1362778E+00,-8.03340E-02
2.1363696E+00,4.02715E-02
2.1364614E+00,1.58574E-02
2.1365532E+00,-6.66621E-02
2.1366450E+00,2.75762E-02
2.1367368E+00,7.05449E-02
2.1368286E+00,-6.27559E-02
2.1369204E+00,-4.12715E-02
2.1370122E+00,4.41777E-02
2.1371040E+00,-8.47285E-02
2.1371958E+00,-3.83418E-02
2.1372876E+00,5.63848E-02
2.1373794E+00,-5.44551E-02
2.1374712E+00,-6.03145E-02
2.1375630E+00,6.17559E-02
2.1376548E+00,6.81035E-02
2.1377466E+00,-5.44551E-02
2.1378384E+00,1.04863E-02
2.1379302E+00,9.50977E-03
2.1380220E+00,3.73418E-02
2.1381138E+00,4.36895E-02
2.1382056E+00,-1.29512E-02
2.1382974E+00,2.90410E-02
2.1383892E+00,5.83379E-02
2.1384810E+00,-4.65039E-03
2.1385728E+00,-7.78926E-02
2.1386646E+00,-2.90645E-02
2.1387564E+00,6.41973E-02
2.1388482E+00,5.83379E-02
2.1389400E+00,-6.86152E-02
2.1390318E+00,-8.91230E-02
2.1391236E+00,-4.16211E-03
2.1392154E+00,6.27324E-02
2.1393072E+00,-8.66816E-02
2.1393990E+00,-9.40059E-02
2.1394908E+00,3.19707E-02
2.1395826E+00,1.63457E-02
2.1396744E+00,-9.05879E-02
2.1397662E+00,-7.10566E-02
2.1398580E+00,-4.02949E-02
2.1399498E+00,3.73418E-02
2.1400416E+00,4.46660E-02
2.1401334E+00,-1.19746E-02
2.1402252E+00,-9.20527E-02
2.1403170E+00,-7.10566E-02
2.1404088E+00,9.02148E-03
2.1405006E+00,-4.12715E-02
2.1405924E+00,3.97832E-02
2.1406842E+00,6.07793E-02
2.1407760E+00,2.17168E-02
2.1408678E+00,-4.61543E-02
2.1409596E+00,-6.11523E-03
2.1410514E+00,-6.42207E-02
2.1411432E+00,-8.71699E-02
2.1412350E+00,-4.71309E-02
2.1413268E+00,2.26934E-02
2.1414186E+00,7.55664E-03
2.1415104E+00,4.56426E-02
2.1416022E+00,4.36895E-02
2.1416940E+00,7.15215E-02
2.1417858E+00,5.39434E-02
2.1418776E+00,-7.30098E-02
2.1419694E+00,-5.20137E-02
2.1420612E+00,4.46660E-02
2.1421530E+00,3.97832E-02
2.1422448E+00,-8.13105E-02
2.1423366E+00,-8.27754E-02
2.1424284E+00,1.29277E-02
2.1425202E+00,5.68730E-02
2.1426120E+00,-9.53320E-03
2.1427038E+00,-7.05684E-02
2.1427956E+00,-9.20527E-02
2.1428874E+00,-7.93574E-02
2.1429792E+00,1.39043E-02
2.1430710E+00,2.80645E-02
2.1431628E+00,-3.10176E-02
2.1432546E+00,-6.91035E-02
2.1433464E+00,-6.56855E-02
2.1434382E+00,-6.81270E-02
2.1435300E+00,5.68730E-02
2.1436218E+00,4.95488E-02
2.1437136E+00,-9.10762E-02
2.1438054E+00,-8.06836E-03
2.1438972E+00,6.76152E-02
2.1439890E+00,-2.02754E-02
2.1440808E+00,-4.42012E-02
2.1441726E+00,3.53887E-02
2.1442644E+00,4.95488E-02
2.1443562E+00,5.78496E-02
2.1444480E+00,-7.00801E-02
2.1445398E+00,4.75957E-02
2.1446316E+00,-8.47285E-02
2.1447234E+00,-9.00996E-02
2.1448152E+00,5.93145E-02
2.1449070E+00,-6.56855E-02
2.1449988E+00,6.07793E-02
2.1450906E+00,-3.05293E-02
2.1451824E+00,-2.20898E-03
2.1452742E+00,5.68730E-02
2.1453660E+00,-9.00996E-02
2.1454578E+00,-4.66426E-02
2.1455496E+00,8.04492E-03
2.1456414E+00,5.93145E-02
2.1457332E+00,-1.73457E-02
2.1458250E+00,-7.39863E-02
2.1459168E+00,-2.17402E-02
2.1460086E+00,6.61504E-02
2.1461004E+00,8.53320E-03
2.1461922E+00,-8.13105E-02
2.1462840E+00,-4.02949E-02
2.1463758E+00,5.68730E-02
2.1464676E+00,6.27324E-02
2.1465594E+00,1.24395E-02
2.1466512E+00,-4.85957E-02
2.1467430E+00,-8.03340E-02
2.1468348E+00,3.34355E-02
2.1469266E+00,6.41973E-02
2.1470184E+00,-5.05488E-02
2.1471102E+00,-2.07637E-02
2.1472020E+00,8.53320E-03
2.1472938E+00,4.95488E-02
2.1473856E+00,3.49004E-02
2.1474774E+00,-8.13105E-02
2.1475692E+00,-3.73652E-02
2.1476610E+00,-2.36934E-02
2.1477528E+00,-2.66230E-02
2.1478446E+00,1.87871E-02
2.1479364E+00,5.54082E-02
2.1480282E+00,6.22441E-02
2.1481200E+00,5.00371E-02
2.1482118E+00,-7.10566E-02
2.1483036E+00,-5.59199E-02
2.1483954E+00,-7.64277E-02
2.1484872E+00,-4.32246E-02
2.1485790E+00,6.95684E-02
2.1486708E+00,3.92949E-02
2.1487626E+00,-7.05684E-02
2.1488544E+00,-6.81270E-02
2.1489462E+00,4.17363E-02
2.1490380E+00,5.93145E-02
2.1491298E+00,-6.66621E-02
2.1492216E+00,-8.17988E-02
2.1493134E+00,-4.17598E-02
2.1494052E+00,6.37090E-02
2.1494970E+00,3.39238E-02
2.1495888E+00,-5.00605E-02
2.1496806E+00,-8.42402E-02
2.1497724E+00,4.13867E-03
2.1498642E+00,2.22051E-02
2.1499560E+00,6.27324E-02
2.1500478E+00,8.22637E-02
2.1501396E+00,-7.78926E-02
2.1502314E+00,-7.88691E-02
2.1503232E+00,1.69727E-03
2.1504150E+00,-9.04492E-03
2.1505068E+00,5.44316E-02
2.1505986E+00,3.83184E-02
2.1506904E+00,-8.32637E-02
2.1507822E+00,5.00371E-02
2.1508740E+00,5.29668E-02
2.1509658E+00,6.22441E-02
2.1510576E+00,-7.64277E-02
2.1511494E+00,-2.55859E-04
2.1512412E+00,1.87871E-02
2.1513330E+00,6.90801E-02
2.1514248E+00,-3.29707E-02
2.1515166E+00,-7.98457E-02
2.1516084E+00,5.49199E-02
2.1517002E+00,4.90605E-02
2.1517920E+00,2.22051E-02
2.1518838E+00,-1.92988E-02
2.1519756E+00,-8.52168E-02
2.1520674E+00,2.41582E-02
2.1521592E+00,6.95684E-02
2.1522510E+00,-7.78926E-02
2.1523428E+00,5.93145E-02
2.1524346E+00,-2.95527E-02
2.1525264E+00,-3.83418E-02
2.1526182E+00,1.97637E-02
2.1527100E+00,2.26934E-02
2.1528018E+00,-7.05684E-02
2.1528936E+00,5.49199E-02
2.1529854E+00,-8.61934E-02
2.1530772E+00,-2.36934E-02
2.1531690E+00,6.66387E-02
2.1532608E+00,2.56230E-02
2.1533526E+00,-1.88105E-02
2.1534444E+00,-7.98457E-02
2.1535362E+00,3.68535E-02
2.1536280E+00,6.07793E-02
2.1537198E+00,1.39043E-02
2.1538116E+00,-7.69160E-02
2.1539034E+00,-7.78926E-02
2.1539952E+00,-7.93574E-02
2.1540870E+00,-5.78730E-02
2.1541788E+00,3.29473E-02
2.1542706E+00,6.90801E-02
2.1543624E+00,2.95293E-02
2.1544542E+00,-7.64277E-02
2.1545460E+00,-9.64473E-02
2.1546378E+00,7.20703E-04
2.1547296E+00,4.46660E-02
2.1548214E+00,2.90410E-02
2.1549132E+00,-1.24629E-02
2.1550050E+00,-1.21838E-01
2.1550968E+00,-1.09631E-01
2.1551886E+00,-8.96113E-02
2.1552804E+00,-2.69727E-03
2.1553722E+00,3.09941E-02
2.1554640E+00,-1.39277E-02
2.1555558E+00,-1.07189E-01
2.1556476E+00,-7.69160E-02
2.1557394E+00,-1.09980E-02
2.1558312E+00,2.17168E-02
2.1559230E+00,1.34160E-02
2.1560148E+00,-2.95527E-02
2.1561066E+00,1.09746E-02
2.1561984E+00,1.39043E-02
2.1562902E+00,-7.98457E-02
2.1563820E+00,-1.03283E-01
2.1564738E+00,-1.31604E-01
2.1565656E+00,-9.00996E-02
2.1566574E+00,-1.32580E-01
2.1567492E+00,-1.37951E-01
2.1568410E+00,-1.80432E-01
2.1569328E+00,-1.35998E-01
2.1570246E+00,-5.00605E-02
2.1571164E+00,-1.39416E-01
2.1572082E+00,-1.86291E-01
2.1573000E+00,-3.93184E-02
2.1573918E+00,-1.14863E-02
2.1574836E+00,-1.19396E-01
2.1575754E+00,-1.06701E-01
2.1576672E+00,1.29277E-02
2.1577590E+00,3.09941E-02
2.1578508E+00,-7.10566E-02
2.1579426E+00,-6.32441E-02
2.1580344E+00,3.53887E-02
2.1581262E+00,-4.85957E-02
2.1582180E+00,-9.00996E-02
2.1583098E+00,4.22246E-02
2.1584016E+00,6.90801E-02
2.1584934E+00,5.54082E-02
2.1585852E+00,-6.11523E-03
2.1586770E+00,-8.91230E-02
2.1587688E+00,-7.59395E-02
2.1588606E+00,3.00176E-02
2.1589524E+00,5.68730E-02
2.1590442E+00,2.85527E-02
2.1591360E+00,3.88066E-02
2.1592278E+00,5.29668E-02
2.1593196E+00,1.69727E-03
2.1594114E+00,-8.32637E-02
2.1595032E+00,-2.66230E-02
2.1595950E+00,2.85527E-02
2.1596868E+00,6.12676E-02
2.1597786E+00,-3.93184E-02
2.1598704E+00,-8.42402E-02
2.1599622E+00,-8.47285E-02
2.1600540E+00,5.60352E-03
2.1601458E+00,5.78496E-02
2.1602376E+00,4.85723E-02
2.1603294E+00,-4.02949E-02
2.1604212E+00,-4.95723E-02
2.1605130E+00,-6.81270E-02
2.1606048E+00,2.61113E-02
2.1606966E+00,4.71074E-02
2.1607884E+00,-6.51973E-02
2.1608802E+00,-4.81074E-02
2.1609720E+00,4.41777E-02
2.1610638E+00,6.66387E-02
2.1611556E+00,5.05254E-02
2.1612474E+00,-6.60352E-03
2.1613392E+00,4.62695E-03
2.1614310E+00,4.56426E-02
2.1615228E+00,-3.98066E-02
2.1616146E+00,3.65039E-03
2.1617064E+00,-7.74043E-02
2.1617982E+00,-6.71504E-02
2.1618900E+00,-8.47285E-02
2.1619818E+00,-5.83613E-02
2.1620736E+00,-6.22676E-02
2.1621654E+00,-1.72070E-03
2.1622572E+00,6.12676E-02
2.1623490E+00,6.37090E-02
2.1624408E+00,6.02910E-02
2.1625326E+00,-5.68965E-02
2.1626244E+00,-8.66816E-02
2.1627162E+00,-2.36934E-02
2.1628080E+00,5.68730E-02
2.1628998E+00,5.88262E-02
2.1629916E+00,-1.09980E-02
2.1630834E+00,-7.98457E-02
2.1631752E+00,7.55664E-03
2.1632670E+00,7.05449E-02
2.1633588E+00,-2.69727E-03
2.1634506E+00,-5.05488E-02
2.1635424E+00,4.80840E-02
2.1636342E+00,7.24980E-02
2.1637260E+00,6.58008E-03
2.1638178E+00,-5.78730E-02
2.1639096E+00,2.46465E-02
2.1640014E+00,6.27324E-02
2.1640932E+00,5.19902E-02
2.1641850E+00,-6.56855E-02
2.1642768E+00,-7.93574E-02
2.1643686E+00,-7.49629E-02
2.1644604E+00,3.00176E-02
2.1645522E+00,5.34551E-02
2.1646440E+00,-4.42012E-02
2.1647358E+00,6.17559E-02
2.1648276E+00,-6.27559E-02
2.1649194E+00,7.44512E-02
2.1650112E+00,-6.32441E-02
2.1651030E+00,3.83184E-02
2.1651948E+00,5.73613E-02
2.1652866E+00,-6.32441E-02
2.1653784E+00,-2.90645E-02
2.1654702E+00,3.88066E-02
2.1655620E+00,6.07793E-02
2.1656538E+00,-5.49434E-02
2.1657456E+00,-3.78535E-02
2.1658374E+00,-7.83809E-02
